web-scraper-order,web-scraper-start-url,nama-resto,nama-resto-href,nama-makanan,harga-makanan,detail-makanan
"1520911007-3548","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Ikan Kwe Bakar","Rp. 13,750","Ons"
"1520910387-1974","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Egg","Rp. 7,700",""
"1520910637-2673","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Ayam Cabe Ijo/Balado","Rp. 18,700",""
"1520911190-3743","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Angsio Tahu Seafood","Rp. 29,000",""
"1520910451-2149","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Mie/Bihun/Kwetiau Goreng","Rp. 71,500","Reguler"
"1520910885-3419","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Juice Kopyor","Rp. 43,890",""
"1520910264-1751","https://www.pumasera.com/content/restaurant","Sarimande Metropolitan","https://www.pumasera.com/content/restaurant/detail/sarimande-metropolitan","Krupuk Ikan","Rp. 3,850",""
"1520910451-2229","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Baso Babi","Rp. 44,000","10 Pcs"
"1520910082-1630","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Tempe Penyet+Nasi","Rp. 17,000",""
"1520909303-957","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Terong Penyet","Rp. 19,800",""
"1520910761-3119","https://www.pumasera.com/content/restaurant","Rempa Manado","https://www.pumasera.com/content/restaurant/detail/rempa-manado","Paket Regular 1","Rp. 45,000","Nasi+Ikan Bawal Bakar+Acar Kuning+Perkedel Jagung+Sambal Dabu-dabu"
"1520909321-1156","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Paket 39-1","Rp. 42,900","Nasi,Iga Penyet 1 Pcs,Tahu&Tempe, Sayr Asem Mini, Lalapan&Sambal"
"1520911190-3634","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Tahu Baso","Rp. 10,000",""
"1520910637-2811","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Kambing Aqiqah","Rp. 2,750,000","Per Porsi+Pondok"
"1520910451-2169","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Selada Cah","Rp. 44,000","Reguler"
"1520909303-1030","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Jeruk Manis","Rp. 16,500",""
"1520909303-924","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Konro Bakar Saus Madu","Rp. 75,900",""
"1520909658-1379","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Sup Daging Hisit Ramuan Cina","Rp. 65,835",""
"1520909321-1073","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Iga Goreng Tepung","Rp. 46,200",""
"1520910700-3078","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Es Duren","Rp. 0",""
"1520909658-1400","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Udang Goreng Telur Asin Kuning(S)","Rp. 147,840",""
"1520910946-3451","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Kebuli Kambing","Rp. 40,000",""
"1520909658-1488","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","HK Do Miao(S)","Rp. 124,740",""
"1520910082-1623","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Sop Iga Spesial+Nasi","Rp. 75,000",""
"1520910387-2041","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Double Esspresso","Rp. 16,500",""
"1520909899-1542","https://www.pumasera.com/content/restaurant","Soto Ambengan Pak Sadi","https://www.pumasera.com/content/restaurant/detail/soto-ambengan-pak-sadi","Soto Madura Komplit","Rp. 44,000",""
"1520910761-3124","https://www.pumasera.com/content/restaurant","Rempa Manado","https://www.pumasera.com/content/restaurant/detail/rempa-manado","Tambahan Buah","Rp. 7,500",""
"1520909535-1313","https://www.pumasera.com/content/restaurant","Tinoor Makmur","https://www.pumasera.com/content/restaurant/detail/tinoor-makmur","B2 Toreh (musiman)","Rp. 35,000","Per Porsi"
"1520910946-3494","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Juice Jeruk","Rp. 8,000",""
"1520910637-2802","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Soto Sulung","Rp. 14,300","Per Porsi+Pondok"
"1520910823-3281","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Leci Lymun Lompobattang","Rp. 35,750",""
"1520909960-1578","https://www.pumasera.com/content/restaurant","Sop Kaki Kambing Dudung Roxy","https://www.pumasera.com/content/restaurant/detail/sop-kaki-kambing-dudung-roxy","Nasi","Rp. 7,000",""
"1520911007-3572","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Nasi Goreng Seafood Sambal Cobek","Rp. 28,600","Porsi"
"1520909303-964","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Lalapan","Rp. 4,400",""
"1520911312-3864","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Terong goreng/bakar","Rp. 15,000","Per Porsi"
"1520909658-1435","https://www.pumasera.com/content/restaurant","Teo Chew Palace","https://www.pumasera.com/content/restaurant/detail/teo-chew-palace","Mun Babi Muichoy(S)","Rp. 113,190",""
"1520911190-3761","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Kangkung Hotplate Seafood","Rp. 34,000",""
"1520910637-2805","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Mie Kangkung","Rp. 14,300","Per Porsi+Pondok"
"1520910082-1649","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Ayam Kampung  Bakar+Nasi","Rp. 27,000",""
"1520910885-3324","https://www.pumasera.com/content/restaurant","Puput Chinese Food Setiabudi","https://www.pumasera.com/content/restaurant/detail/puput-chinese-food-setiabudi","Cumi Goreng Telur Asin","Rp. 56,595",""
"1520911312-3841","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Pasir emas","Rp. 39,900","Per Porsi"
"1520910700-2971","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Kangkung cah sapi","Rp. 86,400",""
"1520910325-1894","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Kwetiau Goreng Seafood","Rp. 40,000",""
"1520910451-2247","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Talas","Rp. 33,000","Pax"
"1520911007-3560","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Taoge Cah Polos","Rp. 15,400","Porsi"
"1520909303-902","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Iga Penyet","Rp. 53,900",""
"1520910700-2913","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Udang lapis","Rp. 115,200",""
"1520910700-3089","https://www.pumasera.com/content/restaurant","Resto Mandala","https://www.pumasera.com/content/restaurant/detail/resto-mandala","Es lemon tea","Rp. 0",""
"1520910575-2639","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Ayam Gulai","Rp. 20,900",""
"1520910325-1944","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Bihun Goreng Seafood","Rp. 40,000",""
"1520909321-1084","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Terong","Rp. 16,500",""
"1520910823-3211","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Cumi Asam Manis","Rp. 66,000",""
"1520909321-1100","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Nasi Goreng Jawa","Rp. 37,400","Iga, Otot, Babat, Ayam"
"1520910325-1928","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Pak Lay Kuah Sayur Asin","Rp. 45,000",""
"1520910514-2542","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Sudirman Park","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-sudirman-park","Bakso","Rp. 16,500",""
"1520911190-3701","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Ayam Cah Kangkung","Rp. 24,000",""
"1520910082-1693","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Jus Alpuket","Rp. 11,000",""
"1520910082-1595","https://www.pumasera.com/content/restaurant","Sop Buntut Ibu Samino","https://www.pumasera.com/content/restaurant/detail/sop-buntut-ibu-samino","Sop Buntut Goreng+Nasi","Rp. 50,000",""
"1520910387-1965","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Beef Black Pepper","Rp. 48,400","Large"
"1520910637-2684","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Kebon Jeruk","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-kebon-jeruk","Gulai Ati Ampela","Rp. 18,700",""
"1520909348-1167","https://www.pumasera.com/content/restaurant","Warung Bejo","https://www.pumasera.com/content/restaurant/detail/warung-bejo","PAKET 4","Rp. 24,000","(NASI , AYAM , LALAP ,  TAHU TEMPE , SAMBAL )"
"1520909303-941","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Ikan Asin Sambel Gledek","Rp. 24,200",""
"1520909303-981","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Tahu Kipas","Rp. 22,000",""
"1520910325-1914","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Tito Cah Kailan","Rp. 50,000",""
"1520910946-3517","https://www.pumasera.com/content/restaurant","Pondok Nasi Kebuli Ibu Hanna","https://www.pumasera.com/content/restaurant/detail/pondok-nasi-kebuli-ibu-hanna","Tumpeng Kebuli Campur (Kambing-Ayam) 20 Org","Rp. 730,000",""
"1520910575-2623","https://www.pumasera.com/content/restaurant","Restoran Padang Sederhana Satrio","https://www.pumasera.com/content/restaurant/detail/restoran-padang-sederhana-satrio","Nasi+ayam Goreng","Rp. 25,300",""
"1520909303-1040","https://www.pumasera.com/content/restaurant","Warung Tekko","https://www.pumasera.com/content/restaurant/detail/warung-tekko","Es Soda Gembira","Rp. 16,500",""
"1520909414-1256","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Soto babat","Rp. 22,000",""
"1520910451-2067","https://www.pumasera.com/content/restaurant","Restoran Tio Ciu Mangga Besar","https://www.pumasera.com/content/restaurant/detail/restoran-tio-ciu-mangga-besar","Ikan Kakap Sayur Asin Kuah","Rp. 132,000","Pax"
"1520909321-1161","https://www.pumasera.com/content/restaurant","Warung Leko","https://www.pumasera.com/content/restaurant/detail/warung-leko","Paket 49-2","Rp. 53,900","Nasi,Iga Penyet 1 Pcs,Ayam Penyet 1 pcs,Lalapan&Sambal"
"1520911190-3752","https://www.pumasera.com/content/restaurant","Pang Garden","https://www.pumasera.com/content/restaurant/detail/pang-garden","Kailan Cah Udang","Rp. 31,000",""
"1520910387-1966","https://www.pumasera.com/content/restaurant","Sandwich Bakar Pesanggrahan","https://www.pumasera.com/content/restaurant/detail/sandwich-bakar-pesanggrahan","Smoked Beef","Rp. 26,950",""
"1520911312-3895","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Juice melon","Rp. 10,000",""
"1520911007-3586","https://www.pumasera.com/content/restaurant","Pondok Mutiara 68","https://www.pumasera.com/content/restaurant/detail/pondok-mutiara-68","Es Kelapa Muda (Batok) + Jeruk","Rp. 23,100",""
"1520910823-3152","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Konro Bakar Pedas Italia","Rp. 47,300","Small"
"1520911128-3625","https://www.pumasera.com/content/restaurant","Pempek 18","https://www.pumasera.com/content/restaurant/detail/pempek-18","Model Gandum","Rp. 20,000",""
"1520911312-3870","https://www.pumasera.com/content/restaurant","Otak Otak Ibu Elly Khas Makassar","https://www.pumasera.com/content/restaurant/detail/otak-otak-ibu-elly-khas-makassar","Otak-otak makassar","Rp. 7,500","pcs"
"1520910325-1909","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Nasi Cap Cay","Rp. 45,000",""
"1520910325-1921","https://www.pumasera.com/content/restaurant","Santap Malam Awong Pecenongan","https://www.pumasera.com/content/restaurant/detail/santap-malam-awong-pecenongan","Kodok Batu Cah Sayur Asin","Rp. 65,000",""
"1520909414-1228","https://www.pumasera.com/content/restaurant","Warteg Warmo","https://www.pumasera.com/content/restaurant/detail/warteg-warmo","Tumisan usus","Rp. 6,000",""
"1520909348-1189","https://www.pumasera.com/content/restaurant","Warung Bejo","https://www.pumasera.com/content/restaurant/detail/warung-bejo","ES TAPE SUSU","Rp. 10,000",""
"1520910202-1730","https://www.pumasera.com/content/restaurant","Sate Babi Johan","https://www.pumasera.com/content/restaurant/detail/sate-babi-johan","Sate Hati","Rp. 7,000","per tusuk"
"1520910823-3218","https://www.pumasera.com/content/restaurant","Raja Konro Daeng Naba","https://www.pumasera.com/content/restaurant/detail/raja-konro-daeng-naba","Kangkung Cah Polos","Rp. 33,000",""
